sample,checkpoint_ns,predicate_ns,signal_ns,yield_ns,budget_update_ns,total_ns
16145,125,500,5250,1625,1500,9000
16146,125,375,5375,1625,1500,9000
16147,125,375,5375,1750,1500,9125
16148,125,375,5375,1750,1500,9125
16149,125,375,5250,1625,1500,8875
16150,125,375,5375,1750,1500,9125
16151,125,375,5500,1750,1625,9375
16152,125,375,5250,1625,1500,8875
16153,0,375,5375,1625,1500,8875
16154,125,375,5250,1750,1625,9125
16155,0,375,5250,1625,1500,8750
16156,125,375,5375,1750,1500,9125
16157,125,375,5375,1625,1500,9000
16158,125,375,5250,1625,1625,9000
16159,125,500,5250,1750,1625,9250
16160,125,375,5375,1625,1500,9000
16161,125,500,5375,1625,1500,9125
16162,125,375,5375,1625,1500,9000
16163,125,375,5375,1750,1500,9125
16164,125,375,5375,1750,1625,9250
16165,0,375,5375,1750,1500,9000
16166,125,375,5250,1625,1500,8875
16167,125,500,5375,1625,1500,9125
16168,125,500,5375,1625,1500,9125
16169,125,500,5250,1625,1625,9125
16170,125,375,5250,1625,1625,9000
16171,125,375,5250,1750,1500,9000
16172,0,375,5375,1750,1625,9125
16173,125,375,5375,1625,1500,9000
16174,125,375,5375,1625,1500,9000
16175,0,375,5500,1625,1500,9000
16176,125,375,5375,1625,1500,9000
16177,125,375,5375,1750,1500,9125
16178,0,375,5500,1625,1500,9000
16179,125,375,5250,1625,1500,8875
16180,125,375,5375,1750,1500,9125
16181,125,375,5375,1625,1500,9000
16182,125,375,5375,1625,1500,9000
16183,125,375,5250,1625,1500,8875
16184,125,500,5375,1625,1625,9250
16185,125,375,5375,1625,1500,9000
16186,125,375,5375,1625,1500,9000
16187,125,375,5375,1625,1500,9000
16188,0,375,5375,1750,1500,9000
16189,125,375,5375,1750,1500,9125
16190,125,375,5375,1750,1625,9250
16191,125,375,5250,1625,1500,8875
16192,0,375,5375,1625,1500,8875
16193,125,375,5375,1625,1625,9125
16194,125,375,5250,1625,1500,8875
16195,125,375,5250,1625,1500,8875
16196,125,375,5875,1750,1625,9750
16197,125,375,5625,1625,1625,9375
16198,125,375,5375,1625,1500,9000
16199,125,375,5375,1750,1500,9125
16200,125,375,5250,1750,1500,9000
16201,125,375,5250,1625,1500,8875
16202,125,375,5500,1625,1500,9125
16203,125,375,5250,1625,1500,8875
16204,125,500,5250,1750,1625,9250
16205,125,375,5250,1625,1500,8875
16206,125,375,5250,1625,1500,8875
16207,125,375,5500,1625,1500,9125
16208,125,500,5375,1750,1375,9125
16209,125,375,5250,1750,1500,9000
16210,125,375,5250,1750,1500,9000
16211,125,375,5375,1750,1500,9125
16212,125,375,5250,1625,1500,8875
16213,0,375,5375,1625,1500,8875
16214,0,375,5500,1750,1500,9125
16215,125,375,5375,1750,1500,9125
16216,125,500,5500,1750,1625,9500
16217,125,375,5125,1625,1500,8750
16218,125,375,5375,1625,1500,9000
16219,125,375,5250,1625,1500,8875
16220,125,375,5250,1750,1500,9000
16221,125,375,5375,1625,1500,9000
16222,125,375,5375,1625,1500,9000
16223,125,375,5375,1750,1500,9125
16224,125,375,5375,1750,1500,9125
16225,125,375,5250,1625,1625,9000
16226,125,375,5250,1625,1500,8875
16227,125,375,5250,1625,1500,8875
16228,125,375,5375,1625,1500,9000
16229,125,375,5375,1625,1500,9000
16230,125,375,5250,1625,1500,8875
16231,0,375,5500,1750,1625,9250
16232,125,375,5875,1625,1625,9625
16233,125,375,5500,1750,1625,9375
16234,125,375,5250,1625,1500,8875
16235,125,375,5375,1625,1500,9000
16236,125,500,5375,1500,1500,9000
16237,0,375,5500,1750,1625,9250
16238,125,375,5375,1625,1500,9000
16239,125,375,5250,1625,1500,8875
16240,125,375,5250,1625,1500,8875
16241,0,375,5500,1625,1500,9000
16242,125,375,5375,1750,1500,9125
16243,125,375,5375,1625,1500,9000
16244,125,500,5250,1750,1500,9125
16245,125,375,5250,1750,1625,9125
16246,125,500,5375,1750,1500,9250
16247,0,375,5250,1750,1500,8875
16248,125,500,5250,1625,1500,9000
16249,125,375,5375,1750,1500,9125
16250,125,375,5375,1750,1625,9250
16251,0,375,5375,1750,1500,9000
16252,125,375,5375,1625,1500,9000
16253,125,375,5375,1625,1500,9000
16254,125,500,5375,1750,1625,9375
16255,125,375,5250,1625,1500,8875
16256,125,375,5375,1625,1500,9000
16257,125,500,5250,1750,1500,9125
16258,125,375,5375,1625,1500,9000
16259,125,375,5375,1750,1500,9125
16260,125,375,5250,1750,1500,9000
16261,125,375,5375,1625,1500,9000
16262,125,500,5375,1625,1625,9250
16263,125,375,5375,1750,1500,9125
16264,125,375,5375,1750,1500,9125
16265,125,500,5375,1625,1500,9125
16266,0,375,5375,1625,1500,8875
16267,125,375,5375,1750,1500,9125
16268,125,375,5375,1750,1500,9125
16269,125,375,5250,1625,1375,8750
16270,125,375,5375,1750,1500,9125
16271,125,375,5250,1625,1625,9000
16272,125,500,5375,1625,1500,9125
16273,125,375,5250,1625,1500,8875
16274,125,375,5500,1625,1500,9125
16275,125,375,5375,1625,1500,9000
16276,125,375,5500,1625,1500,9125
16277,125,500,5375,1750,1500,9250
16278,125,375,5375,1625,1500,9000
16279,125,375,5250,1625,1500,8875
16280,125,375,5250,1625,1500,8875
16281,125,375,5250,1750,1625,9125
16282,125,375,5250,1750,1500,9000
16283,125,375,5250,1750,1500,9000
16284,0,375,5375,1625,1500,8875
16285,125,375,5375,1750,1500,9125
16286,0,375,5375,1625,1500,8875
16287,125,375,5375,1750,1500,9125
16288,0,375,5375,1750,1625,9125
16289,125,375,5375,1750,1625,9250
16290,125,375,5375,1750,1625,9250
16291,0,375,5500,1625,1500,9000
16292,125,375,5250,1625,1500,8875
16293,125,375,5375,1625,1500,9000
16294,125,500,5375,1750,1500,9250
16295,125,500,5250,1625,1500,9000
16296,125,375,5375,1625,1500,9000
16297,125,375,5250,1750,1625,9125
16298,125,375,5250,1625,1500,8875
16299,125,375,5250,1625,1500,8875
16300,0,375,5375,1750,1625,9125
16301,125,375,5375,1625,1500,9000
16302,125,375,5250,1625,1500,8875
16303,125,500,5375,1625,1500,9125
16304,0,375,5375,1750,1500,9000
16305,125,375,5375,1750,1625,9250
16306,125,500,5375,1625,1500,9125
16307,0,375,5375,1750,1500,9000
16308,125,375,5250,1625,1500,8875
16309,125,375,5375,1625,1500,9000
16310,125,375,5375,1625,1500,9000
16311,125,375,5250,1625,1500,8875
16312,125,375,5375,1750,1500,9125
16313,125,375,5250,1625,1500,8875
16314,125,375,5375,1625,1500,9000
16315,125,500,5500,1750,1500,9375
16316,0,375,5375,1625,1500,8875
16317,125,375,5250,1625,1500,8875
16318,125,500,5250,1625,1500,9000
16319,125,375,5375,1625,1625,9125
16320,125,375,5375,1750,1500,9125
16321,125,375,5500,1625,1500,9125
16322,125,375,5375,1750,1500,9125
16323,125,375,5500,1625,1500,9125
16324,0,375,5375,1750,1500,9000
16325,125,375,5250,1625,1500,8875
16326,0,375,5375,1750,1500,9000
16327,125,375,5250,1625,1500,8875
16328,125,375,5250,1625,1500,8875
16329,125,375,5375,1500,1500,8875
16330,125,500,5375,1750,1500,9250
16331,125,375,5250,1625,1500,8875
16332,125,375,5375,1750,1375,9000
16333,125,375,5375,1750,1625,9250
16334,125,375,5375,1750,1500,9125
16335,125,375,5500,1625,1500,9125
16336,125,375,5375,1625,1375,8875
16337,125,375,5250,1625,1500,8875
16338,0,375,5500,1750,1625,9250
16339,125,500,5375,1625,1500,9125
16340,0,375,5375,1750,1500,9000
16341,0,375,5500,1750,1500,9125
16342,0,375,5375,1625,1500,8875
16343,0,375,5250,1750,1500,8875
16344,125,375,5375,1750,1625,9250
16345,125,500,5375,1750,1500,9250
16346,0,375,5375,1750,1500,9000
16347,125,375,5500,1750,1500,9250
16348,125,375,5375,1625,1625,9125
16349,125,375,5375,1750,1500,9125
16350,125,375,5375,1750,1625,9250
16351,125,375,5250,1625,1500,8875
16352,125,500,5375,1625,1500,9125
16353,125,375,6000,1750,1625,9875
16354,125,375,5625,1750,1500,9375
16355,125,375,5375,1750,1625,9250
16356,125,375,5375,1750,1500,9125
16357,125,500,5250,1750,1500,9125
16358,125,375,5500,1625,1500,9125
16359,125,375,5375,1625,1500,9000
16360,0,375,5250,1625,1625,8875
16361,125,375,5500,1625,1500,9125
16362,125,500,5375,1625,1500,9125
16363,125,375,5375,1750,1375,9000
16364,0,375,5375,1625,1500,8875
16365,125,375,5375,1750,1500,9125
16366,125,375,5375,1625,1625,9125
16367,125,375,5250,1625,1625,9000
16368,125,375,5250,1625,1625,9000
16369,125,375,5250,1625,1500,8875
16370,125,375,5375,1625,1625,9125
16371,125,375,5375,1625,1500,9000
16372,125,375,5375,1625,1500,9000
16373,125,375,5250,1625,1625,9000
16374,125,375,5375,1625,1500,9000
16375,0,375,5500,1625,1500,9000
16376,125,500,5375,1625,1500,9125
16377,125,375,5250,1625,1500,8875
16378,125,375,5375,1625,1625,9125
16379,125,375,5250,1750,1500,9000
16380,125,375,5375,1625,1500,9000
16381,125,500,5375,1625,1500,9125
16382,125,375,5375,1625,1500,9000
16383,125,500,5375,1750,1500,9250
16384,0,375,5375,1750,1500,9000
16385,0,375,5375,1625,1625,9000
16386,125,375,5375,1625,1500,9000
16387,125,500,5375,1625,1625,9250
16388,125,500,5375,1750,1625,9375
16389,125,375,5250,1750,1625,9125
16390,125,500,5250,1625,1500,9000
16391,125,375,5375,1625,1500,9000
16392,125,375,5500,1625,1500,9125
16393,125,375,5250,1625,1625,9000
16394,125,375,5250,1750,1500,9000
16395,0,375,5375,1750,1500,9000
16396,125,375,5375,1750,1500,9125
16397,0,375,5500,1625,1625,9125
16398,0,375,5375,1625,1500,8875
16399,125,375,5375,1750,1625,9250
16400,125,500,5375,1625,1500,9125
16401,125,375,5375,1625,1500,9000
16402,125,375,5375,1500,1500,8875
16403,125,500,5250,1625,1625,9125
16404,125,375,5250,1750,1625,9125
16405,125,375,5375,1750,1500,9125
16406,125,375,5375,1750,1500,9125
16407,125,375,5250,1625,1500,8875
16408,125,375,5375,1625,1500,9000
16409,125,375,5375,1625,1500,9000
16410,125,375,5375,1625,1500,9000
16411,125,500,5375,1750,1625,9375
16412,0,375,5500,1625,1500,9000
16413,125,375,5500,1625,1500,9125
16414,125,500,5375,1625,1500,9125
16415,125,375,5375,1750,1625,9250
16416,125,375,5375,1625,1500,9000
16417,125,375,5375,1750,1500,9125
16418,125,375,5250,1750,1625,9125
16419,125,375,5375,1625,1500,9000
16420,125,375,5375,1625,1500,9000
16421,125,375,5375,1625,1500,9000
16422,125,375,5250,1750,1625,9125
16423,125,375,5375,1750,1500,9125
16424,125,375,5250,1625,1625,9000
16425,125,375,5375,1625,1500,9000
16426,125,375,5375,1625,1500,9000
16427,125,375,5375,1750,1500,9125
16428,125,375,5375,1750,1625,9250
16429,125,375,5250,1625,1500,8875
16430,125,375,5250,1625,1500,8875
16431,125,375,5250,1625,1500,8875
16432,125,375,5250,1625,1500,8875
16433,125,375,5250,1625,1500,8875
16434,125,375,5500,1750,1625,9375
16435,125,375,5250,1625,1500,8875
16436,125,375,5250,1625,1500,8875
16437,125,375,5375,1750,1500,9125
16438,125,375,5375,1750,1500,9125
16439,125,375,5250,1625,1625,9000
16440,0,375,5500,1625,1500,9000
16441,125,375,5375,1625,1500,9000
16442,125,500,5375,1750,1500,9250
16443,125,375,5375,1750,1625,9250
16444,125,375,5375,1625,1500,9000
16445,125,375,5375,1750,1500,9125
16446,125,375,5500,1750,1500,9250
16447,0,375,5500,1625,1500,9000
16448,125,375,5375,1625,1500,9000
16449,125,375,5250,1625,1500,8875
16450,125,375,5375,1625,1375,8875
16451,0,375,5375,1750,1625,9125
16452,125,375,5375,1625,1500,9000
16453,125,375,5250,1625,1500,8875
16454,125,375,5375,1625,1500,9000
16455,0,375,5375,1750,1500,9000
16456,125,375,5250,1625,1500,8875
16457,125,375,5250,1625,1500,8875
16458,125,375,5375,1750,1500,9125
16459,125,375,5500,1625,1500,9125
16460,125,375,5375,1750,1500,9125
16461,125,375,5375,1625,1625,9125
16462,125,375,5375,1750,1625,9250
16463,125,375,5500,1750,1625,9375
16464,125,375,5250,1750,1500,9000
16465,125,375,5250,1625,1500,8875
16466,125,375,5375,1750,1500,9125
16467,125,375,5375,1625,1500,9000
16468,125,375,5375,1750,1500,9125
16469,0,375,5375,1625,1500,8875
16470,125,375,5375,1625,1500,9000
16471,125,375,5250,1750,1500,9000
16472,125,375,5250,1625,1500,8875
16473,125,375,5375,1625,1500,9000
16474,125,375,5375,1625,1500,9000
16475,125,375,5875,1750,1500,9625
16476,125,375,5500,1750,1500,9250
16477,125,375,5250,1625,1500,8875
16478,125,375,5250,1625,1500,8875
16479,125,375,5250,1625,1625,9000
16480,125,375,5250,1625,1500,8875
16481,125,500,5375,1625,1625,9250
16482,125,500,5375,1625,1500,9125
16483,125,375,5250,1625,1500,8875
16484,0,375,5250,1625,1500,8750
16485,125,375,5375,1625,1500,9000
16486,125,375,5250,1625,1500,8875
16487,0,375,5500,1750,1500,9125
16488,125,375,5375,1750,1625,9250
16489,125,375,5375,1750,1625,9250
16490,125,500,5375,1750,1625,9375
16491,125,375,5250,1625,1500,8875
16492,125,500,5375,1625,1500,9125
16493,125,375,5250,1625,1500,8875
16494,125,375,5375,1625,1500,9000
16495,125,375,5250,1625,1500,8875
16496,0,375,5375,1750,1625,9125
16497,125,375,5375,1750,1500,9125
16498,125,375,5375,1625,1500,9000
16499,125,375,5250,1625,1500,8875
16500,125,375,5375,1750,1500,9125
16501,125,500,5375,1750,1500,9250
16502,0,375,5375,1625,1500,8875
16503,0,375,5375,1625,1375,8750
16504,125,375,5375,1625,1500,9000
16505,125,375,5375,1625,1500,9000
16506,125,375,5375,1750,1500,9125
16507,125,375,5250,1750,1625,9125
16508,125,375,5375,1750,1500,9125
16509,125,375,5250,1750,1500,9000
16510,125,375,5375,1750,1500,9125
16511,125,500,5375,1625,1500,9125
16512,125,375,5250,1750,1500,9000
16513,125,375,5375,1750,1625,9250
16514,125,375,5250,1625,1500,8875
16515,125,500,5375,1750,1500,9250
16516,125,375,5250,1625,1500,8875
16517,125,375,5250,1625,1500,8875
16518,125,375,5375,1750,1500,9125
16519,125,375,5500,1625,1500,9125
16520,125,375,5375,1625,1500,9000
16521,0,375,5375,1625,1375,8750
16522,125,375,5375,1625,1500,9000
16523,125,375,5375,1625,1500,9000
16524,0,375,5375,1750,1625,9125
16525,125,375,5500,1750,1500,9250
16526,0,375,5500,1750,1500,9125
16527,125,375,5375,1750,1500,9125
16528,125,500,5375,1750,1500,9250
16529,125,375,5250,1625,1500,8875
16530,125,375,5375,1625,1500,9000
16531,125,500,5375,1750,1500,9250
16532,125,375,5375,1625,1500,9000
16533,125,500,5375,1625,1500,9125
16534,0,375,5500,1750,1500,9125
16535,0,375,5500,1625,1500,9000
16536,0,375,5375,1625,1500,8875
16537,125,375,5375,1625,1500,9000
16538,125,375,5250,1625,1500,8875
16539,125,375,15375,1750,1625,19250
16540,0,375,5625,1625,1500,9125
16541,0,375,5500,1750,1625,9250
16542,125,375,5375,1750,1500,9125
16543,125,375,5375,1750,1500,9125
16544,125,375,5375,1625,1500,9000
16545,125,375,5500,1750,1500,9250
16546,125,375,5250,1625,1500,8875
16547,125,375,5500,1625,1500,9125
16548,125,375,5500,1625,1500,9125
16549,125,375,5375,1625,1625,9125
16550,125,375,5250,1625,1500,8875
16551,125,375,5375,1625,1500,9000
16552,125,375,5375,1750,1500,9125
16553,125,375,5500,1750,1500,9250
16554,0,375,5375,1750,1500,9000
16555,125,375,5375,1750,1500,9125
16556,125,375,5250,1625,1500,8875
16557,125,500,5375,1625,1500,9125
16558,0,375,5375,1625,1500,8875
16559,125,500,5250,1625,1500,9000
16560,125,375,5250,1625,1500,8875
16561,125,375,5375,1750,1500,9125
16562,125,375,5250,1750,1500,9000
16563,125,375,5375,1625,1500,9000
16564,125,500,5375,1750,1500,9250
16565,0,375,5500,1750,1500,9125
16566,125,375,5250,1625,1500,8875
16567,125,500,5375,1625,1500,9125
16568,125,375,5375,1625,1500,9000
16569,125,375,5375,1750,1500,9125
16570,125,375,5250,1625,1500,8875
16571,125,500,5250,1750,1500,9125
16572,0,375,5500,1750,1500,9125
16573,125,375,5375,1750,1625,9250
16574,125,375,5250,1625,1500,8875
16575,125,375,5375,1625,1500,9000
16576,125,375,5375,1625,1500,9000
16577,125,375,5500,1625,1500,9125
16578,125,375,5375,1750,1500,9125
16579,125,375,5250,1625,1500,8875
16580,125,375,5375,1625,1500,9000
16581,125,375,5375,1625,1500,9000
16582,125,500,5250,1625,1500,9000
16583,125,500,5375,1625,1500,9125
16584,125,375,5375,1750,1625,9250
16585,125,500,5375,1750,1500,9250
16586,125,375,5375,1625,1625,9125
16587,125,375,5250,1625,1500,8875
16588,125,375,5375,1625,1500,9000
16589,125,375,5375,1625,1625,9125
16590,0,375,5375,1625,1500,8875
16591,125,375,5375,1625,1500,9000
16592,125,375,5375,1625,1625,9125
16593,125,375,5375,1750,1500,9125
16594,0,375,5375,1750,1500,9000
16595,0,375,5500,1625,1500,9000
16596,125,375,6000,1875,1625,10000
16597,125,375,5500,1625,1500,9125
16598,125,375,5375,1750,1500,9125
16599,125,375,5375,1625,1500,9000
16600,125,375,5250,1625,1625,9000
16601,125,375,5375,1750,1500,9125
16602,125,375,5375,1625,1500,9000
16603,125,375,5375,1625,1500,9000
16604,125,375,5500,1750,1500,9250
16605,125,375,5375,1625,1500,9000
16606,125,375,5500,1625,1500,9125
16607,125,375,5250,1625,1500,8875
16608,125,375,5375,1750,1500,9125
16609,125,375,5375,1750,1500,9125
16610,125,375,5375,1625,1500,9000
16611,125,375,5375,1750,1500,9125
16612,125,375,5375,1750,1500,9125
16613,125,500,5250,1625,1500,9000
16614,125,375,5500,1750,1500,9250
16615,125,500,5375,1625,1625,9250
16616,0,375,5375,1750,1500,9000
16617,125,375,5375,1625,1500,9000
16618,125,375,5500,1750,1500,9250
16619,0,375,5500,1750,1500,9125
16620,0,375,5500,1625,1500,9000
16621,125,375,5375,1750,1625,9250
16622,125,375,5250,1625,1500,8875
16623,125,375,5375,1750,1500,9125
16624,125,375,5250,1625,1625,9000
16625,125,375,5250,1625,1625,9000
16626,125,375,5375,1625,1500,9000
16627,125,375,5250,1625,1500,8875
16628,0,375,5500,1750,1625,9250
16629,125,375,5375,1750,1500,9125
16630,125,375,5375,1625,1500,9000
16631,125,375,5375,1625,1500,9000
16632,125,375,5250,1625,1500,8875
16633,125,375,5375,1750,1500,9125
16634,125,375,5375,1750,1500,9125
16635,125,375,5375,1625,1500,9000
16636,125,375,5250,1750,1500,9000
16637,125,375,5375,1750,1500,9125
16638,125,500,5250,1625,1500,9000
16639,125,375,5250,1625,1500,8875
16640,125,375,5500,1750,1500,9250
16641,125,375,5500,1625,1500,9125
16642,125,375,5375,1625,1500,9000
16643,0,375,5375,1625,1500,8875
16644,0,375,5375,1750,1625,9125
16645,125,375,5375,1625,1625,9125
16646,125,500,5250,1625,1625,9125
16647,125,375,5375,1625,1500,9000
16648,125,375,5375,1625,1500,9000
16649,125,375,5500,1625,1500,9125
16650,0,375,5375,1750,1500,9000
16651,125,375,5375,1625,1500,9000
16652,125,375,5375,1750,1500,9125
16653,0,375,5250,1750,1500,8875
16654,125,375,5375,1625,1500,9000
16655,125,375,5500,1625,1500,9125
16656,125,375,5375,1625,1500,9000
16657,125,375,5375,1750,1500,9125
16658,125,375,5375,1750,1500,9125
16659,125,375,5500,1625,1500,9125
16660,125,375,5500,1750,1625,9375
16661,0,375,5375,1750,1500,9000
16662,125,500,5375,1625,1500,9125
16663,125,375,5250,1625,1625,9000
16664,125,375,5250,1625,1625,9000
16665,125,375,5250,1625,1500,8875
16666,125,375,5375,1625,1625,9125
16667,125,375,5500,1625,1500,9125
16668,125,375,5375,1625,1500,9000
16669,125,375,5375,1625,1500,9000
16670,125,375,5375,1750,1500,9125
16671,125,375,5375,1750,1500,9125
16672,125,375,5250,1625,1500,8875
16673,125,375,5375,1750,1625,9250
16674,125,375,5375,1625,1500,9000
16675,125,375,5250,1625,1625,9000
16676,125,375,5375,1750,1500,9125
16677,0,375,5375,1750,1625,9125
16678,0,375,5500,1625,1500,9000
16679,125,375,5375,1750,1500,9125
16680,125,375,5375,1625,1500,9000
16681,125,375,5250,1625,1500,8875
16682,125,500,5375,1750,1500,9250
16683,125,375,5375,1750,1500,9125
16684,125,375,5375,1750,1625,9250
16685,125,500,5375,1625,1500,9125
16686,125,375,5500,1750,1625,9375
16687,125,375,5375,1750,1625,9250
16688,125,375,5250,1625,1500,8875
16689,125,500,5375,1625,1500,9125
16690,125,500,5375,1625,1500,9125
16691,125,375,5375,1625,1500,9000
16692,125,375,5500,1625,1500,9125
16693,0,375,5375,1750,1500,9000
16694,125,375,5500,1625,1500,9125
16695,125,375,5375,1625,1500,9000
16696,125,375,5375,1625,1500,9000
16697,125,375,5250,1625,1500,8875
16698,125,375,5500,1625,1500,9125
16699,125,375,5375,1625,1500,9000
16700,125,500,5375,1625,1500,9125
16701,125,500,5375,1625,1625,9250
16702,125,375,5250,1625,1500,8875
16703,125,375,5375,1750,1625,9250
16704,125,375,5375,1750,1500,9125
16705,125,375,5375,1625,1625,9125
16706,125,375,5375,1625,1500,9000
16707,125,500,5375,1625,1500,9125
16708,125,375,5250,1625,1500,8875
16709,125,500,5375,1750,1625,9375
16710,125,375,5375,1625,1500,9000
16711,125,375,5375,1750,1500,9125
16712,125,375,5250,1625,1625,9000
16713,125,375,5375,1625,1500,9000
16714,125,500,5375,1625,1500,9125
16715,125,375,5375,1750,1500,9125
16716,125,375,5375,1625,1625,9125
16717,0,375,5875,1750,1500,9500
16718,125,500,5500,1750,1625,9500
16719,125,500,5375,1625,1500,9125
16720,125,375,5250,1625,1625,9000
16721,125,375,5375,1625,1375,8875
16722,0,375,5375,1625,1500,8875
16723,125,375,5375,1625,1500,9000
16724,125,375,5375,1625,1500,9000
16725,125,375,5250,1625,1500,8875
16726,125,375,5250,1625,1500,8875
16727,125,375,5250,1500,1500,8750
16728,125,375,5375,1625,1625,9125
16729,125,375,5375,1625,1500,9000
16730,125,375,5375,1625,1500,9000
16731,125,375,5375,1625,1500,9000
16732,125,375,5375,1625,1500,9000
16733,125,375,5375,1625,1500,9000
16734,125,375,5375,1750,1625,9250
16735,125,375,5500,1625,1500,9125
16736,125,375,5375,1750,1500,9125
16737,125,375,5375,1750,1500,9125
16738,125,375,5500,1750,1500,9250
16739,125,375,5250,1750,1500,9000
16740,125,375,5500,1625,1500,9125
16741,125,500,5375,1625,1500,9125
16742,125,375,5250,1625,1625,9000
16743,125,375,5375,1625,1625,9125
16744,125,375,5375,1750,1500,9125
16745,0,375,5375,1625,1500,8875
